date,name,group,value
2009-01-01,Simferopol,Ukraine,355330
2009-01-01,Slavyansk,Ukraine,118145
2009-01-01,Slavyansk,Ukraine,137561
2009-01-01,Sumy,Ukraine,273104
2009-01-01,Sumy,Ukraine,275965
2009-01-01,Ternopol,Ukraine,215818
2009-01-01,Uzhgorod,Ukraine,114705
2009-01-01,Vinnutsya,Ukraine,365918
2009-01-01,Yevpatoriya,Ukraine,104589
2009-01-01,Yevpatoriya,Ukraine,120400
2009-01-01,Zaporozhye,Ukraine,777717
2009-01-01,Zaporozhye,Ukraine,780329
2009-01-01,Zhitomir,Ukraine,270618
2008-01-01,Alchevsk,Ukraine,114876
2008-01-01,Belaya Tserkov (Bila Crkva),Ukraine,204065
2008-01-01,Berdyansk,Ukraine,118051
2008-01-01,Berdyansk,Ukraine,121252
2008-01-01,Cherkassy,Ukraine,287426
2008-01-01,Cherkassy,Ukraine,288186
2008-01-01,Chernigov,Ukraine,292506
2008-01-01,Chernovtsy,Ukraine,243182
2008-01-01,Dneprodzerzhinsk,Ukraine,245316
2008-01-01,Dneprodzerzhinsk,Ukraine,252187
2008-01-01,Dnepropetrovsk,Ukraine,1019382
2008-01-01,Dnepropetrovsk,Ukraine,1021683
2008-01-01,Donetsk (Donestskaya oblast),Ukraine,972197
2008-01-01,Donetsk (Donestskaya oblast),Ukraine,988482
2008-01-01,Enakievo (Yenakievo),Ukraine,90866
2008-01-01,Enakievo (Yenakievo),Ukraine,142825
2008-01-01,Evpatoriya (Yevpatoriya),Ukraine,104517
2008-01-01,Evpatoriya (Yevpatoriya),Ukraine,120187
2008-01-01,Gorlovka,Ukraine,266936
2008-01-01,Gorlovka,Ukraine,287886
2008-01-01,Ivano-Frankovsk,Ukraine,219685
2008-01-01,Ivano-Frankovsk,Ukraine,235492
2008-01-01,Kertch,Ukraine,150315
2008-01-01,Kharkov,Ukraine,1438219
2008-01-01,Kherson,Ukraine,305235
2008-01-01,Kherson,Ukraine,342424
2008-01-01,Khmelnitsky (Hmilnyk),Ukraine,256231
2008-01-01,KIEV,Ukraine,2698926
2008-01-01,Kirovograd,Ukraine,237482
2008-01-01,Kirovograd,Ukraine,245543
2008-01-01,Kramatorsk,Ukraine,169690
2008-01-01,Kramatorsk,Ukraine,203746
2008-01-01,Krasny Lutch,Ukraine,86357
2008-01-01,Krasny Lutch,Ukraine,130757
2008-01-01,Krementchug,Ukraine,228112
2008-01-01,Kryvy Rig,Ukraine,679835
2008-01-01,Kryvy Rig,Ukraine,683212
2008-01-01,Lugansk,Ukraine,438371
2008-01-01,Lugansk,Ukraine,477563
2008-01-01,Lutsk,Ukraine,204503
2008-01-01,Lvov,Ukraine,728447
2008-01-01,Lvov,Ukraine,754501
2008-01-01,Lysychansk,Ukraine,108043
2008-01-01,Lysychansk,Ukraine,124594
2008-01-01,Makeyevka,Ukraine,365066
2008-01-01,Makeyevka,Ukraine,404809
2008-01-01,Mariupol,Ukraine,471320
2008-01-01,Mariupol,Ukraine,493272
2008-01-01,Melitopol,Ukraine,158297
2008-01-01,Mykolaiv (Nikolaevskaya oblast),Ukraine,501886
2008-01-01,Nikopol,Ukraine,129586
2008-01-01,Odessa,Ukraine,988013
2008-01-01,Pavlograd,Ukraine,112089
2008-01-01,Poltava,Ukraine,296576
2008-01-01,Rivne,Ukraine,245020
2008-01-01,Sevastopol,Ukraine,337764
2008-01-01,Sevastopol,Ukraine,377488
2008-01-01,Severodonetsk,Ukraine,113624
2008-01-01,Severodonetsk,Ukraine,123765
2008-01-01,Simferopol,Ukraine,332481
2008-01-01,Simferopol,Ukraine,355531
2008-01-01,Slavyansk,Ukraine,118573
2008-01-01,Slavyansk,Ukraine,138158
2008-01-01,Stakhanov,Ukraine,81287
2008-01-01,Stakhanov,Ukraine,97011
2008-01-01,Sumy,Ukraine,274946
2008-01-01,Sumy,Ukraine,277806
2008-01-01,Ternopol,Ukraine,215895
2008-01-01,Uzhgorod,Ukraine,114771
2008-01-01,Vinnutsya,Ukraine,364931
2008-01-01,Zaporozhye,Ukraine,781202
2008-01-01,Zaporozhye,Ukraine,783814
2008-01-01,Zhitomir,Ukraine,271197
2007-01-01,Alchevsk,Ukraine,115438
2007-01-01,Belaya Tserkov (Bila Crkva),Ukraine,203892
2007-01-01,Berdyansk,Ukraine,118540
2007-01-01,Berdyansk,Ukraine,121712
2007-01-01,Cherkassy,Ukraine,288455
2007-01-01,Cherkassy,Ukraine,289222
2007-01-01,Chernigov,Ukraine,293047
2007-01-01,Chernovtsy,Ukraine,241235
2007-01-01,Dneprodzerzhinsk,Ukraine,246184
2007-01-01,Dneprodzerzhinsk,Ukraine,253040
2007-01-01,Dnepropetrovsk,Ukraine,1029340
2007-01-01,Dnepropetrovsk,Ukraine,1031638
2007-01-01,Donetsk (Donestskaya oblast),Ukraine,979521
2007-01-01,Donetsk (Donestskaya oblast),Ukraine,995904
2007-01-01,Evpatoriya (Yevpatoriya),Ukraine,104131
2007-01-01,Evpatoriya (Yevpatoriya),Ukraine,119565
2007-01-01,Gorlovka,Ukraine,270188
2007-01-01,Gorlovka,Ukraine,291267
2007-01-01,Ivano-Frankovsk,Ukraine,218356
2007-01-01,Ivano-Frankovsk,Ukraine,234012
2007-01-01,Kertch,Ukraine,151382
2007-01-01,Kharkov,Ukraine,1441613
2007-01-01,Kherson,Ukraine,308757
2007-01-01,Kherson,Ukraine,346136
2007-01-01,Khmelnitsky (Hmilnyk),Ukraine,255512
2007-01-01,KIEV,Ukraine,2676789
2007-01-01,Kirovograd,Ukraine,240035
2007-01-01,Kirovograd,Ukraine,248059
2007-01-01,Kramatorsk,Ukraine,171330
2007-01-01,Kramatorsk,Ukraine,205470
2007-01-01,Krementchug,Ukraine,229136
2007-01-01,Kryvy Rig,Ukraine,685762
2007-01-01,Kryvy Rig,Ukraine,689141
2007-01-01,Lugansk,Ukraine,442577
2007-01-01,Lugansk,Ukraine,481712
2007-01-01,Lutsk,Ukraine,203447
2007-01-01,Lvov,Ukraine,728799
2007-01-01,Lvov,Ukraine,754713
2007-01-01,Lysychansk,Ukraine,109043
2007-01-01,Lysychansk,Ukraine,125749
2007-01-01,Makeyevka,Ukraine,368064
2007-01-01,Makeyevka,Ukraine,408299
2007-01-01,Mariupol,Ukraine,474190
2007-01-01,Mariupol,Ukraine,496208
2007-01-01,Melitopol,Ukraine,158460
2007-01-01,Mykolaiv (Nikolaevskaya oblast),Ukraine,502909
2007-01-01,Nikopol,Ukraine,131261
2007-01-01,Odessa,Ukraine,982920
2007-01-01,Pavlograd,Ukraine,112622
2007-01-01,Poltava,Ukraine,299208
2007-01-01,Rivne,Ukraine,244807
2007-01-01,Sevastopol,Ukraine,338118
2007-01-01,Sevastopol,Ukraine,377269
2007-01-01,Severodonetsk,Ukraine,114837
2007-01-01,Severodonetsk,Ukraine,124873
2007-01-01,Simferopol,Ukraine,334228
2007-01-01,Simferopol,Ukraine,356800
2007-01-01,Slavyansk,Ukraine,118800
2007-01-01,Slavyansk,Ukraine,138492
2007-01-01,Sumy,Ukraine,277654
2007-01-01,Sumy,Ukraine,280488
2007-01-01,Ternopol,Ukraine,216772
2007-01-01,Uzhgorod,Ukraine,114897
2007-01-01,Vinnutsya,Ukraine,363249
2007-01-01,Zaporozhye,Ukraine,786159
2007-01-01,Zaporozhye,Ukraine,788769
2007-01-01,Zhitomir,Ukraine,273004
2005-01-01,Alchevsk,Ukraine,116472
2005-01-01,Belaya Tserkov (Bila Crkva),Ukraine,200865
2005-01-01,Berdyansk,Ukraine,119505
2005-01-01,Berdyansk,Ukraine,122694
2005-01-01,Cherkassy,Ukraine,290796
2005-01-01,Cherkassy,Ukraine,291570
2005-01-01,Chernigov,Ukraine,294677
2005-01-01,Chernovtsy,Ukraine,238492
2005-01-01,Dneprodzerzhinsk,Ukraine,248980
2005-01-01,Dneprodzerzhinsk,Ukraine,255882
2005-01-01,Dnepropetrovsk,Ukraine,1044094
2005-01-01,Dnepropetrovsk,Ukraine,1046365
2005-01-01,Donetsk (Donestskaya oblast),Ukraine,991310
2005-01-01,Donetsk (Donestskaya oblast),Ukraine,1008002
2005-01-01,Enakievo (Yenakievo),Ukraine,96928
2005-01-01,Enakievo (Yenakievo),Ukraine,151930
2005-01-01,Evpatoriya (Yevpatoriya),Ukraine,103662
2005-01-01,Evpatoriya (Yevpatoriya),Ukraine,118670
2005-01-01,Gorlovka,Ukraine,276873
2005-01-01,Gorlovka,Ukraine,298514
2005-01-01,Ivano-Frankovsk,Ukraine,216626
2005-01-01,Ivano-Frankovsk,Ukraine,232040
2005-01-01,Kertch,Ukraine,153858
2005-01-01,Kharkov,Ukraine,1445173
2005-01-01,Kherson,Ukraine,315676
2005-01-01,Kherson,Ukraine,353128
2005-01-01,Khmelnitsky (Hmilnyk),Ukraine,253068
2005-01-01,KIEV,Ukraine,2625094
2005-01-01,Kirovograd,Ukraine,245226
2005-01-01,Kirovograd,Ukraine,253256
2005-01-01,Kramatorsk,Ukraine,174440
2005-01-01,Kramatorsk,Ukraine,208839
2005-01-01,Krasny Lutch,Ukraine,89642
2005-01-01,Krasny Lutch,Ukraine,136916
2005-01-01,Krementchug,Ukraine,230222
2005-01-01,Kryvy Rig,Ukraine,695168
2005-01-01,Kryvy Rig,Ukraine,698599
2005-01-01,Lugansk,Ukraine,449314
2005-01-01,Lugansk,Ukraine,488290
2005-01-01,Lutsk,Ukraine,199832
2005-01-01,Lvov,Ukraine,727061
2005-01-01,Lvov,Ukraine,752285
2005-01-01,Lysychansk,Ukraine,111160
2005-01-01,Lysychansk,Ukraine,128454
2005-01-01,Makeyevka,Ukraine,374301
2005-01-01,Makeyevka,Ukraine,415715
2005-01-01,Mariupol,Ukraine,479045
2005-01-01,Mariupol,Ukraine,501158
2005-01-01,Melitopol,Ukraine,159135
2005-01-01,Mykolaiv (Nikolaevskaya oblast),Ukraine,504516
2005-01-01,Nikopol,Ukraine,133828
2005-01-01,Odessa,Ukraine,989468
2005-01-01,Pavlograd,Ukraine,114691
2005-01-01,Poltava,Ukraine,302939
2005-01-01,Rivne,Ukraine,244448
2005-01-01,Sevastopol,Ukraine,338508
2005-01-01,Sevastopol,Ukraine,376645
2005-01-01,Severodonetsk,Ukraine,116679
2005-01-01,Severodonetsk,Ukraine,126626
2005-01-01,Simferopol,Ukraine,336250
2005-01-01,Simferopol,Ukraine,357999
2005-01-01,Slavyansk,Ukraine,119937
2005-01-01,Slavyansk,Ukraine,139740
2005-01-01,Stakhanov,Ukraine,84538
2005-01-01,Stakhanov,Ukraine,101506
2005-01-01,Sumy,Ukraine,281396
2005-01-01,Sumy,Ukraine,284227
2005-01-01,Ternopol,Ukraine,219238
2005-01-01,Uzhgorod,Ukraine,115468
2005-01-01,Vinnutsya,Ukraine,358403
2005-01-01,Zaporozhye,Ukraine,795422
2005-01-01,Zaporozhye,Ukraine,798034
2005-01-01,Zhitomir,Ukraine,276618
2001-01-01,Alchevsk,Ukraine,118611
2001-01-01,Belaya Tserkov (Bila Crkva),Ukraine,196023
2001-01-01,Berdyansk,Ukraine,121759
2001-01-01,Cherkassy,Ukraine,292761
2001-01-01,Chernigov,Ukraine,299038
2001-01-01,Chernovtsy,Ukraine,236691
2001-01-01,Dneprodzerzhinsk,Ukraine,254869
2001-01-01,Dnepropetrovsk,Ukraine,1053951
2001-01-01,Donetsk (Donestskaya oblast),Ukraine,1007440
2001-01-01,Enakievo (Yenakievo),Ukraine,104266
2001-01-01,Evpatoriya (Yevpatoriya),Ukraine,103244
2001-01-01,Gorlovka,Ukraine,289872
2001-01-01,Ivano-Frankovsk,Ukraine,215288
2001-01-01,Kertch,Ukraine,158165
2001-01-01,Kharkov,Ukraine,1449871
2001-01-01,Kherson,Ukraine,324424
2001-01-01,Khmelnitsky (Hmilnyk),Ukraine,251077
2001-01-01,KIEV,Ukraine,2566953
2001-01-01,Kirovograd,Ukraine,250629
2001-01-01,Kramatorsk,Ukraine,180487
2001-01-01,Krementchug,Ukraine,232960
2001-01-01,Kryvy Rig,Ukraine,666812
2001-01-01,Lugansk,Ukraine,459294
2001-01-01,Lutsk,Ukraine,205585
2001-01-01,Lvov,Ukraine,725202
2001-01-01,Lysychansk,Ukraine,114905
2001-01-01,Makeyevka,Ukraine,387609
2001-01-01,Mariupol,Ukraine,488462
2001-01-01,Melitopol,Ukraine,160352
2001-01-01,Mykolaiv (Nikolaevskaya oblast),Ukraine,509102
2001-01-01,Nikopol,Ukraine,138218
2001-01-01,Odessa,Ukraine,1010298
2001-01-01,Pavlograd,Ukraine,119672
2001-01-01,Poltava,Ukraine,310755
2001-01-01,Rivne,Ukraine,245323
2001-01-01,Sevastopol,Ukraine,340190
2001-01-01,Severodonetsk,Ukraine,120225
2001-01-01,Simferopol,Ukraine,338038
2001-01-01,Slavyansk,Ukraine,122575
2001-01-01,Sumy,Ukraine,292139
2001-01-01,Ternopol,Ukraine,226029
2001-01-01,Uzhgorod,Ukraine,115568
2001-01-01,Vinnutsya,Ukraine,354639
2001-01-01,Zaporozhye,Ukraine,810620
2001-01-01,Zhitomir,Ukraine,282823
2001-01-01,Aberdeen,United Kingdom of Great Britain and Northern Ireland,212125
2001-01-01,Aberdeenshire,United Kingdom of Great Britain and Northern Ireland,226871
2001-01-01,Aldershot,United Kingdom of Great Britain and Northern Ireland,243344
2001-01-01,Angus,United Kingdom of Great Britain and Northern Ireland,108400
2001-01-01,Basildon/North Benfleet,United Kingdom of Great Britain and Northern Ireland,101492
2001-01-01,Bedford/Kempston,United Kingdom of Great Britain and Northern Ireland,101928
2001-01-01,Belfast,United Kingdom of Great Britain and Northern Ireland,276459
2001-01-01,Birkenhead,United Kingdom of Great Britain and Northern Ireland,319675
2001-01-01,Blackburn/Darwen,United Kingdom of Great Britain and Northern Ireland,136655
2001-01-01,Blackpool,United Kingdom of Great Britain and Northern Ireland,261088
2001-01-01,Bournemouth,United Kingdom of Great Britain and Northern Ireland,383713
2001-01-01,Brighton/Worthing/Littlehampton,United Kingdom of Great Britain and Northern Ireland,461181
2001-01-01,Bristol,United Kingdom of Great Britain and Northern Ireland,551066
2001-01-01,Burnley/Nelson,United Kingdom of Great Britain and Northern Ireland,149796
2001-01-01,Cambridge,United Kingdom of Great Britain and Northern Ireland,131465
2001-01-01,Cardiff,United Kingdom of Great Britain and Northern Ireland,327706
2001-01-01,Cheltenham/Charlton Kings,United Kingdom of Great Britain and Northern Ireland,110320
2001-01-01,Chesterfield/Staveley,United Kingdom of Great Britain and Northern Ireland,100879
2001-01-01,Colchester,United Kingdom of Great Britain and Northern Ireland,104390
2001-01-01,Coventry/Bedworth,United Kingdom of Great Britain and Northern Ireland,336452
2001-01-01,Crawley,United Kingdom of Great Britain and Northern Ireland,180177
2001-01-01,Dearne Valley,United Kingdom of Great Britain and Northern Ireland,207726
2001-01-01,Derby,United Kingdom of Great Britain and Northern Ireland,236738
2001-01-01,Doncaster,United Kingdom of Great Britain and Northern Ireland,127851
2001-01-01,Dumfries & Galloway,United Kingdom of Great Britain and Northern Ireland,147765
2001-01-01,Dundee,United Kingdom of Great Britain and Northern Ireland,145663
2001-01-01,East Ayrshire,United Kingdom of Great Britain and Northern Ireland,120235
2001-01-01,East Dunbartonshire,United Kingdom of Great Britain and Northern Ireland,108243
2001-01-01,Eastbourne,United Kingdom of Great Britain and Northern Ireland,106562
2001-01-01,Edinburgh,United Kingdom of Great Britain and Northern Ireland,448624
2001-01-01,Exeter,United Kingdom of Great Britain and Northern Ireland,106772
2001-01-01,Falkirk,United Kingdom of Great Britain and Northern Ireland,145191
2001-01-01,Fife,United Kingdom of Great Britain and Northern Ireland,349429
2001-01-01,Glasgow,United Kingdom of Great Britain and Northern Ireland,577869
2001-01-01,Gloucester,United Kingdom of Great Britain and Northern Ireland,136203
2001-01-01,Grimsby/Cleethorpes,United Kingdom of Great Britain and Northern Ireland,138842
2001-01-01,Hastings/Bexhill,United Kingdom of Great Britain and Northern Ireland,126386
2001-01-01,High Wycombe,United Kingdom of Great Britain and Northern Ireland,118229
2001-01-01,Highland,United Kingdom of Great Britain and Northern Ireland,208914
2001-01-01,Ipswich,United Kingdom of Great Britain and Northern Ireland,141658
2001-01-01,Kingston-upon-Hull,United Kingdom of Great Britain and Northern Ireland,301416
2001-01-01,Leicester,United Kingdom of Great Britain and Northern Ireland,441213
2001-01-01,Lincoln,United Kingdom of Great Britain and Northern Ireland,104221
2001-01-01,Liverpool,United Kingdom of Great Britain and Northern Ireland,816216
2001-01-01,LONDON,United Kingdom of Great Britain and Northern Ireland,8278251
2001-01-01,Luton/Dunstable,United Kingdom of Great Britain and Northern Ireland,236318
2001-01-01,Manchester,United Kingdom of Great Britain and Northern Ireland,2244931
2001-01-01,Mansfield,United Kingdom of Great Britain and Northern Ireland,158114
2001-01-01,Milton Keynes,United Kingdom of Great Britain and Northern Ireland,184506
2001-01-01,Newport,United Kingdom of Great Britain and Northern Ireland,139298
2001-01-01,North Ayrshire,United Kingdom of Great Britain and Northern Ireland,135817
2001-01-01,North Lanarkshire,United Kingdom of Great Britain and Northern Ireland,321067
2001-01-01,Northampton,United Kingdom of Great Britain and Northern Ireland,197199
2001-01-01,Norwich,United Kingdom of Great Britain and Northern Ireland,194839
2001-01-01,Nottingham,United Kingdom of Great Britain and Northern Ireland,666358
2001-01-01,Nuneaton,United Kingdom of Great Britain and Northern Ireland,132236
2001-01-01,Oxford,United Kingdom of Great Britain and Northern Ireland,143016
2001-01-01,Perth & Kinross,United Kingdom of Great Britain and Northern Ireland,134949
2001-01-01,Peterborough,United Kingdom of Great Britain and Northern Ireland,136292
2001-01-01,Plymouth,United Kingdom of Great Britain and Northern Ireland,243795
2001-01-01,Portsmouth,United Kingdom of Great Britain and Northern Ireland,442252
2001-01-01,Preston,United Kingdom of Great Britain and Northern Ireland,264601
2001-01-01,Reading/Wokingham,United Kingdom of Great Britain and Northern Ireland,369804
2001-01-01,Renfrewshire,United Kingdom of Great Britain and Northern Ireland,172867
2001-01-01,Scottish Borders,United Kingdom of Great Britain and Northern Ireland,106764
2001-01-01,Sheffield,United Kingdom of Great Britain and Northern Ireland,640720
2001-01-01,Slough,United Kingdom of Great Britain and Northern Ireland,141848
2001-01-01,South Ayrshire,United Kingdom of Great Britain and Northern Ireland,112097
2001-01-01,South Lanarkshire,United Kingdom of Great Britain and Northern Ireland,302216
2001-01-01,Southampton,United Kingdom of Great Britain and Northern Ireland,304400
2001-01-01,Southend,United Kingdom of Great Britain and Northern Ireland,269415
2001-01-01,Southport/Formby,United Kingdom of Great Britain and Northern Ireland,115882
2001-01-01,St. Albans/Hatfield,United Kingdom of Great Britain and Northern Ireland,114710
2001-01-01,Sunderland,United Kingdom of Great Britain and Northern Ireland,182974
2001-01-01,Swansea,United Kingdom of Great Britain and Northern Ireland,270506
2001-01-01,Swindon,United Kingdom of Great Britain and Northern Ireland,155432
2001-01-01,Teesside,United Kingdom of Great Britain and Northern Ireland,365323
2001-01-01,Telford,United Kingdom of Great Britain and Northern Ireland,138241
2001-01-01,Thanet,United Kingdom of Great Britain and Northern Ireland,119144
2001-01-01,The Medway Towns,United Kingdom of Great Britain and Northern Ireland,231659
2001-01-01,The Potteries,United Kingdom of Great Britain and Northern Ireland,362403
2001-01-01,Torbay,United Kingdom of Great Britain and Northern Ireland,110366
2001-01-01,Tyneside,United Kingdom of Great Britain and Northern Ireland,879996
2001-01-01,Warrington,United Kingdom of Great Britain and Northern Ireland,158195
2001-01-01,West Lothian,United Kingdom of Great Britain and Northern Ireland,158714
2001-01-01,West Midlands,United Kingdom of Great Britain and Northern Ireland,2284093
2001-01-01,West Yorkshire,United Kingdom of Great Britain and Northern Ireland,1499465
2001-01-01,Wigan,United Kingdom of Great Britain and Northern Ireland,166840
2001-01-01,York,United Kingdom of Great Britain and Northern Ireland,137505
1988-01-01,Arusha,United Republic of Tanzania,134708
1988-01-01,Dar es Salaam,United Republic of Tanzania,1360850
1988-01-01,DODOMA,United Republic of Tanzania,203833
1988-01-01,Mbeya,United Republic of Tanzania,152844
1988-01-01,Morogoro,United Republic of Tanzania,117760
1988-01-01,Mwanza,United Republic of Tanzania,223013
1988-01-01,Shinyanga,United Republic of Tanzania,100724
1988-01-01,Tanga,United Republic of Tanzania,187455
1988-01-01,Zanzibar,United Republic of Tanzania,157634
2012-01-01,Abilene (TX),United States of America,118887
2012-01-01,Akron (OH),United States of America,198549
2012-01-01,Albuquerque (NM),United States of America,555417
2012-01-01,Alexandria (VA),United States of America,146294
2012-01-01,Allentown (PA),United States of America,118974
2012-01-01,Amarillo (TX),United States of America,195250
2012-01-01,Anaheim (CA),United States of America,343248
2012-01-01,Anchorage (AK),United States of America,298610
2012-01-01,Ann Arbor (MI),United States of America,116121
2012-01-01,Antioch (CA),United States of America,105508
2012-01-01,Arlington (TX),United States of America,375600
2012-01-01,Arvada (CO),United States of America,109745
2012-01-01,Athens (GA),United States of America,118999
2012-01-01,Atlanta (GA),United States of America,443775
2012-01-01,Augusta (GA),United States of America,197872
2012-01-01,Aurora (CO),United States of America,339030
2012-01-01,Aurora (IL),United States of America,199932
2012-01-01,Austin (TX),United States of America,842592
2012-01-01,Bakersfield (CA),United States of America,358597
2012-01-01,Baltimore (MD),United States of America,621342
2012-01-01,Baton Rouge (LA),United States of America,230058
2012-01-01,Beaumont (TX),United States of America,118228
2012-01-01,Bellevue (WA),United States of America,126439
2012-01-01,Berkeley (CA),United States of America,115403
2012-01-01,Billings (MT),United States of America,106954
2012-01-01,Birmingham (AL),United States of America,212038
2012-01-01,Boise City (ID),United States of America,212303
2012-01-01,Boston (MA),United States of America,636479
2012-01-01,Boulder (CO),United States of America,101808
2012-01-01,Bridgeport (CT),United States of America,146425
2012-01-01,Brownsville (TX),United States of America,180097
2012-01-01,Buffalo (NY),United States of America,259384
2012-01-01,Burbank (CA),United States of America,104391
2012-01-01,Carlsbad (CA),United States of America,109318
2012-01-01,Cambridge (MA),United States of America,106471
2012-01-01,Cape Coral (FL),United States of America,161248
2012-01-01,Carrollton (TX),United States of America,125409
2012-01-01,Cary (NC),United States of America,145693
2012-01-01,Cedar Rapids (IA),United States of America,128119
2012-01-01,Centennial (CO),United States of America,103743
2012-01-01,Chandler (AZ),United States of America,245628
2012-01-01,Charleston (SC),United States of America,125583
2012-01-01,Charlotte (NC),United States of America,775202
2012-01-01,Chattanooga (TN),United States of America,171279
2012-01-01,Chesapeake (VA),United States of America,228417
2012-01-01,Chicago (IL),United States of America,2714856
2012-01-01,Chula Vista (CA),United States of America,252422
2012-01-01,Cincinnati (OH),United States of America,296550
2012-01-01,Clarksville (TN),United States of America,142519
2012-01-01,Clearwater (FL),United States of America,108732
2012-01-01,Cleveland (OH),United States of America,390928
2012-01-01,Colorado Springs (CO),United States of America,431834
2012-01-01,Columbia (MO),United States of America,113225
2012-01-01,Columbia (SC),United States of America,131686
2012-01-01,Columbus (GA),United States of America,198413
2012-01-01,Columbus (OH),United States of America,809798
2012-01-01,Concord (CA),United States of America,124711
2012-01-01,Coral Springs (FL),United States of America,125287
2012-01-01,Corona (CA),United States of America,158391
2012-01-01,Corpus Christi (TX),United States of America,312195
2012-01-01,Costa Mesa (CA),United States of America,111918
2012-01-01,Dallas (TX),United States of America,1241162
2012-01-01,Daly City (CA),United States of America,103690
2012-01-01,Davenport (IA),United States of America,101363
2012-01-01,Dayton (OH),United States of America,141359
2012-01-01,Denton (TX),United States of America,121123
2012-01-01,Denver (CO),United States of America,634265
2012-01-01,Des Moines (IA),United States of America,206688
2012-01-01,Detroit (MI),United States of America,701475
2012-01-01,Downey (CA),United States of America,112873
2012-01-01,Durham (NC),United States of America,239358
2012-01-01,El Monte (CA),United States of America,115111
2012-01-01,El Paso (TX),United States of America,672538
2012-01-01,Elgin (IL),United States of America,109927
2012-01-01,Elizabeth (NJ),United States of America,126458
2012-01-01,Elk Grove (CA),United States of America,159038
2012-01-01,Erie (PA),United States of America,101047
2012-01-01,Escondido (CA),United States of America,147575
2012-01-01,Eugene (OR),United States of America,157986
2012-01-01,Evansville (IN),United States of America,120235
